id,date,time,type,source,value
56979,2024-01-30,09:43:45.299837,temperature,z-01,21.799999237060547
56980,2024-01-30,09:43:45.299837,humidity,z-01,23.600000381469727
56981,2024-01-30,09:43:48.236030,temperature_1,z-03,23.065879821777344
56982,2024-01-30,09:43:48.236030,temperature_2,z-03,21.683332443237305
56983,2024-01-30,09:43:48.236030,humidity,z-03,30.208873748779297
56984,2024-01-30,09:43:48.236030,pressure,z-03,1015.618408203125
56985,2024-01-30,09:44:10.727666,temperature,z-02,21.100000381469727
56986,2024-01-30,09:44:10.727666,humidity,z-02,25.799999237060547
56987,2024-01-30,09:44:12.625001,temperature_1,z-03,23.047298431396484
56988,2024-01-30,09:44:12.625001,temperature_2,z-03,21.664583206176758
56989,2024-01-30,09:44:12.625001,humidity,z-03,30.28830337524414
56990,2024-01-30,09:44:12.625001,pressure,z-03,1015.6083984375
56991,2024-01-30,09:44:16.900948,temperature,z-01,21.799999237060547
56992,2024-01-30,09:44:16.900948,humidity,z-01,23.5
56993,2024-01-30,09:44:19.267020,temperature_1,z-03,23.028717041015625
56994,2024-01-30,09:44:19.267020,temperature_2,z-03,21.664583206176758
56995,2024-01-30,09:44:19.267020,humidity,z-03,30.21795082092285
56996,2024-01-30,09:44:19.267020,pressure,z-03,1015.6103515625
56997,2024-01-30,09:44:43.656079,temperature,z-02,21.100000381469727
56999,2024-01-30,09:44:43.656079,humidity,z-02,25.799999237060547
56998,2024-01-30,09:44:43.715895,temperature_1,z-03,23.047298431396484
57000,2024-01-30,09:44:43.715895,temperature_2,z-03,21.668750762939453
57001,2024-01-30,09:44:43.715895,humidity,z-03,30.265609741210938
57002,2024-01-30,09:44:43.715895,pressure,z-03,1015.632568359375
57003,2024-01-30,09:44:48.540346,temperature,z-01,21.799999237060547
57004,2024-01-30,09:44:48.540346,humidity,z-01,23.700000762939453
57005,2024-01-30,09:44:50.227160,temperature_1,z-03,23.158784866333008
57006,2024-01-30,09:44:50.227160,temperature_2,z-03,21.66666603088379
57007,2024-01-30,09:44:50.227160,humidity,z-03,29.99327850341797
57008,2024-01-30,09:44:50.227160,pressure,z-03,1015.644287109375
57009,2024-01-30,09:45:14.762326,temperature_1,z-03,23.065879821777344
57010,2024-01-30,09:45:14.762326,temperature_2,z-03,21.681249618530273
57011,2024-01-30,09:45:14.762326,humidity,z-03,30.233837127685547
57012,2024-01-30,09:45:14.762326,pressure,z-03,1015.596923828125
57013,2024-01-30,09:45:16.628775,temperature,z-02,21.100000381469727
57014,2024-01-30,09:45:16.628775,humidity,z-02,25.700000762939453
57015,2024-01-30,09:45:20.286174,temperature,z-01,21.799999237060547
57016,2024-01-30,09:45:20.286174,humidity,z-01,23.700000762939453
57017,2024-01-30,09:45:21.163971,temperature_1,z-03,23.177366256713867
57018,2024-01-30,09:45:21.163971,temperature_2,z-03,21.68541717529297
57019,2024-01-30,09:45:21.163971,humidity,z-03,30.306459426879883
57020,2024-01-30,09:45:21.163971,pressure,z-03,1015.593505859375
57021,2024-01-30,09:45:45.684051,temperature_1,z-03,23.158784866333008
57022,2024-01-30,09:45:45.684051,temperature_2,z-03,21.68958282470703
57023,2024-01-30,09:45:45.684051,humidity,z-03,30.531131744384766
57024,2024-01-30,09:45:45.684051,pressure,z-03,1015.641357421875
57025,2024-01-30,09:45:49.549607,temperature,z-02,21.100000381469727
57026,2024-01-30,09:45:49.549607,humidity,z-02,25.700000762939453
57027,2024-01-30,09:45:51.690438,temperature,z-01,21.799999237060547
57030,2024-01-30,09:45:51.690438,humidity,z-01,23.600000381469727
57028,2024-01-30,09:45:51.870870,temperature_1,z-03,23.10304069519043
57029,2024-01-30,09:45:51.870870,temperature_2,z-03,21.683332443237305
57031,2024-01-30,09:45:51.870870,humidity,z-03,30.29511260986328
57032,2024-01-30,09:45:51.870870,pressure,z-03,1015.60693359375
57033,2024-01-30,09:46:17.215038,temperature_1,z-03,23.158784866333008
57034,2024-01-30,09:46:17.215038,temperature_2,z-03,21.68958282470703
57035,2024-01-30,09:46:17.215038,humidity,z-03,30.047744750976562
57036,2024-01-30,09:46:17.215038,pressure,z-03,1015.638916015625
57037,2024-01-30,09:46:22.461752,temperature,z-02,21.100000381469727
57038,2024-01-30,09:46:22.461752,humidity,z-02,25.700000762939453
57039,2024-01-30,09:46:22.764735,temperature_1,z-03,23.158784866333008
57040,2024-01-30,09:46:22.764735,temperature_2,z-03,21.68958282470703
57041,2024-01-30,09:46:22.764735,humidity,z-03,30.1430606842041
57042,2024-01-30,09:46:22.764735,pressure,z-03,1015.638427734375
57043,2024-01-30,09:46:23.360256,temperature,z-01,21.799999237060547
57044,2024-01-30,09:46:23.360256,humidity,z-01,23.600000381469727
57045,2024-01-30,09:46:48.036242,temperature_1,z-03,23.065879821777344
57046,2024-01-30,09:46:48.036242,temperature_2,z-03,21.693750381469727
57047,2024-01-30,09:46:48.036242,humidity,z-03,29.991008758544922
57048,2024-01-30,09:46:48.036242,pressure,z-03,1015.636962890625
57049,2024-01-30,09:46:53.684602,temperature_1,z-03,23.14020347595215
57050,2024-01-30,09:46:53.684602,temperature_2,z-03,21.683332443237305
57051,2024-01-30,09:46:53.684602,humidity,z-03,30.222490310668945
57052,2024-01-30,09:46:53.684602,pressure,z-03,1015.63916015625
57053,2024-01-30,09:46:54.962043,temperature,z-01,21.799999237060547
57054,2024-01-30,09:46:54.962043,humidity,z-01,23.5
57055,2024-01-30,09:46:55.334442,temperature,z-02,21.100000381469727
57056,2024-01-30,09:46:55.334442,humidity,z-02,25.700000762939453
57057,2024-01-30,09:47:18.954751,temperature_1,z-03,23.177366256713867
57058,2024-01-30,09:47:18.954751,temperature_2,z-03,21.69791603088379
57059,2024-01-30,09:47:18.954751,humidity,z-03,30.056821823120117
57060,2024-01-30,09:47:18.954751,pressure,z-03,1015.6220703125
57061,2024-01-30,09:47:24.434622,temperature_1,z-03,23.177366256713867
57062,2024-01-30,09:47:24.434622,temperature_2,z-03,21.704166412353516
57063,2024-01-30,09:47:24.434622,humidity,z-03,30.204334259033203
57064,2024-01-30,09:47:24.434622,pressure,z-03,1015.642578125
57065,2024-01-30,09:47:26.440358,temperature,z-01,21.799999237060547
57066,2024-01-30,09:47:26.440358,humidity,z-01,23.5
57067,2024-01-30,09:47:28.120337,temperature,z-02,21.100000381469727
57068,2024-01-30,09:47:28.120337,humidity,z-02,25.600000381469727
57069,2024-01-30,09:47:49.848202,temperature_1,z-03,23.14020347595215
57070,2024-01-30,09:47:49.848202,temperature_2,z-03,21.68541717529297
57071,2024-01-30,09:47:49.848202,humidity,z-03,30.322343826293945
57072,2024-01-30,09:47:49.848202,pressure,z-03,1015.644287109375
57073,2024-01-30,09:47:55.196694,temperature_1,z-03,23.047298431396484
57074,2024-01-30,09:47:55.196694,temperature_2,z-03,21.693750381469727
57075,2024-01-30,09:47:55.196694,humidity,z-03,30.147600173950195
57076,2024-01-30,09:47:55.196694,pressure,z-03,1015.6728515625
57077,2024-01-30,09:47:57.906833,temperature,z-01,21.799999237060547
57078,2024-01-30,09:47:57.906833,humidity,z-01,23.5
57079,2024-01-30,09:48:01.204092,temperature,z-02,21.100000381469727
57080,2024-01-30,09:48:01.204092,humidity,z-02,25.600000381469727
57081,2024-01-30,09:48:20.653043,temperature_1,z-03,23.10304069519043
57082,2024-01-30,09:48:20.653043,temperature_2,z-03,21.700000762939453
57083,2024-01-30,09:48:20.653043,humidity,z-03,29.975122451782227
57084,2024-01-30,09:48:20.653043,pressure,z-03,1015.6044921875
57085,2024-01-30,09:48:26.005014,temperature_1,z-03,23.028717041015625
57086,2024-01-30,09:48:26.005014,temperature_2,z-03,21.702083587646484
57087,2024-01-30,09:48:26.005014,humidity,z-03,29.911579132080078
57088,2024-01-30,09:48:26.005014,pressure,z-03,1015.6640625
57089,2024-01-30,09:48:29.430444,temperature,z-01,21.899999618530273
57090,2024-01-30,09:48:29.430444,humidity,z-01,23.600000381469727
57091,2024-01-30,09:48:34.038195,temperature,z-02,21.100000381469727
57092,2024-01-30,09:48:34.038195,humidity,z-02,25.700000762939453
57093,2024-01-30,09:48:51.624018,temperature_1,z-03,23.158784866333008
57094,2024-01-30,09:48:51.624018,temperature_2,z-03,21.700000762939453
57095,2024-01-30,09:48:51.624018,humidity,z-03,30.2429141998291
57096,2024-01-30,09:48:51.624018,pressure,z-03,1015.653076171875
57097,2024-01-30,09:48:56.957052,temperature_1,z-03,23.065879821777344
57098,2024-01-30,09:48:56.957052,temperature_2,z-03,21.68958282470703
57099,2024-01-30,09:48:56.957052,humidity,z-03,30.11809730529785
57100,2024-01-30,09:48:56.957052,pressure,z-03,1015.645263671875
57101,2024-01-30,09:49:00.908821,temperature,z-01,21.799999237060547
57102,2024-01-30,09:49:00.908821,humidity,z-01,23.600000381469727
57103,2024-01-30,09:49:06.740868,temperature,z-02,21.100000381469727
57104,2024-01-30,09:49:06.740868,humidity,z-02,25.600000381469727
57105,2024-01-30,09:49:22.424275,temperature_1,z-03,23.065879821777344
57106,2024-01-30,09:49:22.424275,temperature_2,z-03,21.706249237060547
57107,2024-01-30,09:49:22.424275,humidity,z-03,30.204334259033203
57108,2024-01-30,09:49:22.424275,pressure,z-03,1015.687255859375
57109,2024-01-30,09:49:27.723977,temperature_1,z-03,23.12162208557129
57110,2024-01-30,09:49:27.723977,temperature_2,z-03,21.702083587646484
57111,2024-01-30,09:49:27.723977,humidity,z-03,30.11809730529785
57112,2024-01-30,09:49:27.723977,pressure,z-03,1015.6669921875
57113,2024-01-30,09:49:32.570263,temperature,z-01,21.799999237060547
57114,2024-01-30,09:49:32.570263,humidity,z-01,23.5
57115,2024-01-30,09:49:39.625578,temperature,z-02,21.100000381469727
57116,2024-01-30,09:49:39.625578,humidity,z-02,25.600000381469727
57117,2024-01-30,09:49:53.340606,temperature_1,z-03,23.084461212158203
57118,2024-01-30,09:49:53.340606,temperature_2,z-03,21.700000762939453
57119,2024-01-30,09:49:53.340606,humidity,z-03,30.040935516357422
57120,2024-01-30,09:49:53.340606,pressure,z-03,1015.664794921875
57121,2024-01-30,09:49:58.622472,temperature_1,z-03,23.195947647094727
57122,2024-01-30,09:49:58.622472,temperature_2,z-03,21.704166412353516
57123,2024-01-30,09:49:58.622472,humidity,z-03,30.104480743408203
57124,2024-01-30,09:49:58.622472,pressure,z-03,1015.65625
57125,2024-01-30,09:50:04.190277,temperature,z-01,21.799999237060547
57126,2024-01-30,09:50:04.190277,humidity,z-01,23.299999237060547
57127,2024-01-30,09:50:12.526770,temperature,z-02,21.100000381469727
57128,2024-01-30,09:50:12.526770,humidity,z-02,25.700000762939453
57129,2024-01-30,09:50:24.504976,temperature_1,z-03,23.10304069519043
57130,2024-01-30,09:50:24.504976,temperature_2,z-03,21.712499618530273
57131,2024-01-30,09:50:24.504976,humidity,z-03,30.08632469177246
57132,2024-01-30,09:50:24.504976,pressure,z-03,1015.726318359375
57133,2024-01-30,09:50:29.632332,temperature_1,z-03,23.12162208557129
57134,2024-01-30,09:50:29.632332,temperature_2,z-03,21.70833396911621
57135,2024-01-30,09:50:29.632332,humidity,z-03,29.852575302124023
57136,2024-01-30,09:50:29.632332,pressure,z-03,1015.6796875
57137,2024-01-30,09:50:35.834443,temperature,z-01,21.799999237060547
57138,2024-01-30,09:50:35.834443,humidity,z-01,23.5
57139,2024-01-30,09:50:45.511671,temperature,z-02,21.100000381469727
57140,2024-01-30,09:50:45.511671,humidity,z-02,25.600000381469727
57141,2024-01-30,09:50:55.259718,temperature_1,z-03,23.047298431396484
57142,2024-01-30,09:50:55.259718,temperature_2,z-03,21.710416793823242
57143,2024-01-30,09:50:55.259718,humidity,z-03,30.04320526123047
57144,2024-01-30,09:50:55.259718,pressure,z-03,1015.688232421875
57145,2024-01-30,09:51:00.345877,temperature_1,z-03,23.10304069519043
57146,2024-01-30,09:51:00.345877,temperature_2,z-03,21.71666717529297
57147,2024-01-30,09:51:00.345877,humidity,z-03,30.09994125366211
57148,2024-01-30,09:51:00.345877,pressure,z-03,1015.68017578125
57149,2024-01-30,09:51:07.280165,temperature,z-01,21.799999237060547
57150,2024-01-30,09:51:07.280165,humidity,z-01,23.399999618530273
57151,2024-01-30,09:51:18.297521,temperature,z-02,21.100000381469727
57152,2024-01-30,09:51:18.297521,humidity,z-02,25.600000381469727
57153,2024-01-30,09:51:26.176865,temperature_1,z-03,23.047298431396484
57154,2024-01-30,09:51:26.176865,temperature_2,z-03,21.72916603088379
57155,2024-01-30,09:51:26.176865,humidity,z-03,30.00008773803711
57156,2024-01-30,09:51:26.176865,pressure,z-03,1015.6982421875
57157,2024-01-30,09:51:31.132560,temperature_1,z-03,23.158784866333008
57158,2024-01-30,09:51:31.132560,temperature_2,z-03,21.72916603088379
57159,2024-01-30,09:51:31.132560,humidity,z-03,29.087779998779297
57160,2024-01-30,09:51:31.132560,pressure,z-03,1015.6845703125
57161,2024-01-30,09:51:38.761304,temperature,z-01,21.799999237060547
57162,2024-01-30,09:51:38.761304,humidity,z-01,23.399999618530273
57163,2024-01-30,09:51:51.305416,temperature,z-02,21.100000381469727
57164,2024-01-30,09:51:51.305416,humidity,z-02,25.600000381469727
57165,2024-01-30,09:51:57.185915,temperature_1,z-03,23.177366256713867
57166,2024-01-30,09:51:57.185915,temperature_2,z-03,21.73958396911621
57167,2024-01-30,09:51:57.185915,humidity,z-03,30.002355575561523
57168,2024-01-30,09:51:57.185915,pressure,z-03,1015.678955078125
57169,2024-01-30,09:52:01.873550,temperature_1,z-03,23.30743408203125
57170,2024-01-30,09:52:01.873550,temperature_2,z-03,21.735416412353516
57171,2024-01-30,09:52:01.873550,humidity,z-03,29.866191864013672
57172,2024-01-30,09:52:01.873550,pressure,z-03,1015.67529296875
57173,2024-01-30,09:52:10.413396,temperature,z-01,21.799999237060547
57174,2024-01-30,09:52:10.413396,humidity,z-01,23.399999618530273
57175,2024-01-30,09:52:24.193082,temperature,z-02,21.100000381469727
57176,2024-01-30,09:52:24.193082,humidity,z-02,25.5
57177,2024-01-30,09:52:28.095176,temperature_1,z-03,23.12162208557129
57178,2024-01-30,09:52:28.095176,temperature_2,z-03,21.737499237060547
57179,2024-01-30,09:52:28.095176,humidity,z-03,29.902502059936523
57180,2024-01-30,09:52:28.095176,pressure,z-03,1015.7265625
57181,2024-01-30,09:52:32.879793,temperature_1,z-03,23.084461212158203
57182,2024-01-30,09:52:32.879793,temperature_2,z-03,21.74791717529297
57183,2024-01-30,09:52:32.879793,humidity,z-03,29.93427276611328
57184,2024-01-30,09:52:32.879793,pressure,z-03,1015.697998046875
57185,2024-01-30,09:52:42.083711,temperature,z-01,21.799999237060547
57186,2024-01-30,09:52:42.083711,humidity,z-01,23.399999618530273
57187,2024-01-30,09:52:57.100502,temperature,z-02,21.100000381469727
57188,2024-01-30,09:52:57.100502,humidity,z-02,25.5
57189,2024-01-30,09:52:59.101914,temperature_1,z-03,23.065879821777344
57190,2024-01-30,09:52:59.101914,temperature_2,z-03,21.743749618530273
57191,2024-01-30,09:52:59.101914,humidity,z-03,29.902502059936523
57192,2024-01-30,09:52:59.101914,pressure,z-03,1015.692138671875
57193,2024-01-30,09:53:03.910668,temperature_1,z-03,23.14020347595215
57194,2024-01-30,09:53:03.910668,temperature_2,z-03,21.75
57195,2024-01-30,09:53:03.910668,humidity,z-03,30.102210998535156
57196,2024-01-30,09:53:03.910668,pressure,z-03,1015.669189453125
57197,2024-01-30,09:53:13.690279,temperature,z-01,21.899999618530273
57198,2024-01-30,09:53:13.690279,humidity,z-01,23.399999618530273
57199,2024-01-30,09:53:30.086039,temperature,z-02,21.100000381469727
57200,2024-01-30,09:53:30.086039,humidity,z-02,25.5
57201,2024-01-30,09:53:30.435844,temperature_1,z-03,23.251689910888672
57202,2024-01-30,09:53:30.435844,temperature_2,z-03,21.75208282470703
57203,2024-01-30,09:53:30.435844,humidity,z-03,29.995548248291016
57204,2024-01-30,09:53:30.435844,pressure,z-03,1015.651123046875
57205,2024-01-30,09:53:34.928129,temperature_1,z-03,23.177366256713867
57206,2024-01-30,09:53:34.928129,temperature_2,z-03,21.762500762939453
57207,2024-01-30,09:53:34.928129,humidity,z-03,29.836688995361328
57208,2024-01-30,09:53:34.928129,pressure,z-03,1015.656494140625
57209,2024-01-30,09:53:45.381887,temperature,z-01,21.899999618530273
57210,2024-01-30,09:53:45.381887,humidity,z-01,23.399999618530273
57211,2024-01-30,09:54:01.316933,temperature_1,z-03,23.214527130126953
57212,2024-01-30,09:54:01.316933,temperature_2,z-03,21.766666412353516
57213,2024-01-30,09:54:01.316933,humidity,z-03,30.015972137451172
57214,2024-01-30,09:54:01.316933,pressure,z-03,1015.68017578125
57215,2024-01-30,09:54:03.068240,temperature,z-02,21.100000381469727
57216,2024-01-30,09:54:03.068240,humidity,z-02,25.5
57217,2024-01-30,09:54:05.855645,temperature_1,z-03,23.158784866333008
57218,2024-01-30,09:54:05.855645,temperature_2,z-03,21.76041603088379
57219,2024-01-30,09:54:05.855645,humidity,z-03,29.888885498046875
57220,2024-01-30,09:54:05.855645,pressure,z-03,1015.667236328125
57221,2024-01-30,09:54:16.998166,temperature,z-01,21.899999618530273
57222,2024-01-30,09:54:16.998166,humidity,z-01,23.299999237060547
57223,2024-01-30,09:54:32.095009,temperature_1,z-03,23.158784866333008
57224,2024-01-30,09:54:32.095009,temperature_2,z-03,21.764583587646484
57225,2024-01-30,09:54:32.095009,humidity,z-03,30.179370880126953
57226,2024-01-30,09:54:32.095009,pressure,z-03,1015.63037109375
57227,2024-01-30,09:54:35.790750,temperature,z-02,21.100000381469727
57228,2024-01-30,09:54:35.790750,humidity,z-02,25.5
57229,2024-01-30,09:54:36.793862,temperature_1,z-03,23.177366256713867
57230,2024-01-30,09:54:36.793862,temperature_2,z-03,21.77083396911621
57231,2024-01-30,09:54:36.793862,humidity,z-03,30.315536499023438
57232,2024-01-30,09:54:36.793862,pressure,z-03,1015.645263671875
57233,2024-01-30,09:54:48.620266,temperature,z-01,21.899999618530273
57234,2024-01-30,09:54:48.620266,humidity,z-01,23.299999237060547
57235,2024-01-30,09:55:03.084791,temperature_1,z-03,23.177366256713867
57236,2024-01-30,09:55:03.084791,temperature_2,z-03,21.74791717529297
57237,2024-01-30,09:55:03.084791,humidity,z-03,29.90930938720703
57238,2024-01-30,09:55:03.084791,pressure,z-03,1015.605224609375
57239,2024-01-30,09:55:07.723969,temperature_1,z-03,23.12162208557129
57240,2024-01-30,09:55:07.723969,temperature_2,z-03,21.75208282470703
57241,2024-01-30,09:55:07.723969,humidity,z-03,29.984201431274414
57242,2024-01-30,09:55:07.723969,pressure,z-03,1015.64892578125
57243,2024-01-30,09:55:08.707701,temperature,z-02,21.100000381469727
57244,2024-01-30,09:55:08.707701,humidity,z-02,25.600000381469727
57245,2024-01-30,09:55:20.423349,temperature,z-01,21.899999618530273
57246,2024-01-30,09:55:20.423349,humidity,z-01,23.399999618530273
57247,2024-01-30,09:55:34.074796,temperature_1,z-03,23.177366256713867
57248,2024-01-30,09:55:34.074796,temperature_2,z-03,21.76041603088379
57249,2024-01-30,09:55:34.074796,humidity,z-03,29.84122657775879
57250,2024-01-30,09:55:34.074796,pressure,z-03,1015.637939453125
57251,2024-01-30,09:55:38.672193,temperature_1,z-03,23.195947647094727
57252,2024-01-30,09:55:38.672193,temperature_2,z-03,21.762500762939453
57253,2024-01-30,09:55:38.672193,humidity,z-03,30.03639793395996
57254,2024-01-30,09:55:38.672193,pressure,z-03,1015.622802734375
57255,2024-01-30,09:55:41.596468,temperature,z-02,21.100000381469727
57256,2024-01-30,09:55:41.596468,humidity,z-02,25.5
57257,2024-01-30,09:55:52.040244,temperature,z-01,21.899999618530273
57258,2024-01-30,09:55:52.040244,humidity,z-01,23.299999237060547
